'qiu'mian'zuo'biao 球面坐标
'qiu'xing'tian'xian 球形天线
'qu'yang 取样
'qu'yang'qi 取样器
'quan'wei'bao'zhang 全维保障
'que'yang 缺氧
'que'shi'wei'zhi 确实位置
're'fang'hu'zhuang'zhi 热防护装置
're'fu'she'wu'qi 热辐射武器
're'gen'zong 热跟踪
're'zhang 热障
'ren'wu'qu'fen 任务区分
'ru'kou'biao'ji 入口标记
'ru'ying 入营
'sa'du'xiang 洒毒箱
'sa'mu'dao'dan 萨姆导弹
'san'dian 三点
'san'gu'shi'li 三股势力
'san'ji'huo'jian 三级火箭
'san'lian 三联
'san'qun'gong'ji'zhi 三群攻击制
'san'xiang 三相
'san'bu'xing 散布性
'san'bu'jiao 散步角
'san'bu'jue 散步角
'san'she'pin'dai 散射频带
'sao'miao'bo'shu 扫描波束
'sao'miao'guang'dian 扫描光点
'sao'miao'mian'ji 扫描面积
'sao'miao'su'du 扫描速度
'sao'miao'tian'xian 扫描天线
'sao'miao'xin'hao 扫描信号
'sao'miao'zhou'qi 扫描周期
'sao'miao'zhuang'zhi 扫描装置
'sao'tan 扫探
'sao'tan'lei'da 扫探雷达
'sao'tan'mian'ji 扫探面积
'sao'tan'qi 扫探器
'sao'tan'sheng'na 扫探声纳
'sao'tan'zhou'qi 扫探周期
'sha'bao 沙暴
'sha'chen'bao 沙尘暴
'sha'di 沙地
'sha'nang 沙囊
'sha'tan 沙滩
'shan'jiao 扇角
'shan'jue 扇角
'shan'xing'sou'suo'qu 扇形搜索区
'shan'xing'yu'lei'qi'she 扇形鱼雷齐射
'shang'bu'an'ding'chi 上部安定翅
'she'ji'an'quan 射击安全
'she'ji'an'quan'jie 射击安全界
'she'ji'guan'cha'zu 射击观察组
'she'jie'kuan'du 射界宽度
'shi'su'fei'xing 失速飞行
'shi'su'gai'chu 失速改出
'shi'su'jiao 失速角
'shi'su'jing'gao 失速警告
'shi'su'shi'yan 失速试验
'shi'su'xia'hua 失速下滑
'shi'su'yan'chi 失速延迟
'shi'su'ying'jiao 失速迎角
'shi'su'yu'zhao 失速预兆
'shi'su'zhi'shi'qi 失速指示器
'shi'su'zhuo'lu 失速着陆
'shi'dai 时带
'shi'ji'zhuang'zhi 时基装置
'shi'jian'dai'ma 时间代码
'shi'jian'huan'suan 时间换算
'shi'jian'ji'xian 时间基线
'shi'jian'kong'zhi 时间控制
'shi'jian'se'biao 时间色标
'shi'jian'ya'suo 时间压缩
'shi'jian'ya'suo'bian'ma 时间压缩编码
'shi'jian'zuo'biao 时间坐标
'shi'che 实车
'shi'wu'pan'dian 实物盘点
'shi'bing'kao'xue 士兵考学
'shi'li'fan'wei 势力范围
'shi'pin'kuan'du 视频宽度
'shi'she'qiang 试射枪
'shi'tiao 试跳
'shu'ju'de'huo'qu 数据的获取
'shu'ju'fa'she'ji 数据发射机
'shu'ju'ji'lu'qi 数据记录器
'shu'ju'jie'shou'ji 数据接收机
'shuang'huan'xing'tian'xian 双环形天线
'shui'ping'sheng'jiang'duo 水平升降舵
'shui'shang'hua'xing 水上滑行
'shui'dai 睡袋
'si'ling'jian 司令舰
'si'xiang'fang'xian 思想防线
'sou'suo'fang'shi 搜索方式
'sou'suo'gen'zong 搜索跟踪
'sou'suo'gong'ji'zu 搜索攻击组
'sou'suo'ji 搜索机
'sou'suo'jie'duan 搜索阶段
'sou'suo'jie'shou'ji 搜索接收机
'sou'suo'lu'xian 搜索路线
'sou'suo'neng'li 搜索能力
'sou'suo'qing'bao 搜索情报
'sou'suo'qu 搜索区
'sou'suo'quan 搜索圈
'sou'suo'shi'jian 搜索时间
'sou'suo'shi'gan'rao'ji 搜索式干扰机
'sou'suo'su'du 搜索速度
'sou'suo'xun'luo 搜索巡逻
'sou'suo'yu'ce'gao 搜索与测高
'su'du'zhi'shi'deng 速度指示灯
'tai'hai'di'qu 台海地区
'tan'ke'chong'ji 坦克冲击
'tan'ke'gong'ji 坦克攻击
'tan'ke'huo'li 坦克火力
'tan'ke'sao'lei 坦克扫雷
'tan'ke'tong'lu 坦克通路
'tan'ke'zhan 坦克战
'tan'ke'zhen'cha 坦克侦察
'tan'ke'zuo'zhan 坦克作战
'tan'ce'bu'zhuo 探测捕捉
'tan'ce'qi 探测器
'tan'hai'deng 探海灯
'te'bie'dan'wei 特别单位
'te'bie'diao'cha 特别调查
'te'bie'jing'fei 特别经费
'te'bie'qing'bao 特别情报
'te'bie'xing'dong 特别行动
'te'ding'gong'ji'qu 特定攻击区
'te'ding'mi'ma 特定密码
'te'ding'mi'yue 特定密钥
'te'gong'ren'yuan 特工人员
'te'hun'bian'zu 特混编组
'te'hun'xiao'dui 特混小队
'te'hun'zu'zhi 特混组织
'te'qian'qun 特遣群
'te'shu'huo'wu 特殊货物
'te'shu'yong'tu 特殊用途
'te'zhong'kong'zhan 特种空战
'te'zhong'pao'bing 特种炮兵
'te'zhong'ren'wu 特种任务
'te'zhong'wu'qi 特种武器
'ti'xi'dui'kang 体系对抗
'tong'bu'gan'rao 同步干扰
'tong'bu'gui'dao 同步轨道
'tong'bu'mai'chong 同步脉冲
'tong'bu'wei'xing 同步卫星
'tong'bu'wu'cha 同步误差
'tou'ying'ji 投影机
'tou'zhi'ju'li 投掷距离
'tu'po'jing'jie'mu 突破警戒幕
'tu'po'su'du 突破速度
'tu'ru'mu'biao 突入目标
'tu'shi'qi 图示器
'tu'bu'zuo'ye 徒步作业
'tui'jian'quan 推荐权
'tui'li'bi 推力比
'tui'li'fang'xiang 推力方向
'tui'li'pian'cha 推力偏差
'tui'li'zhuang'zhi 推力装置
'tui'zu'li 推阻力
'tuo'ba'fei'xing 拖靶飞行
'wang'luo'hua'jiao'xue 网络化教学
'wang'luo'ji'cheng 网络集成
'wei'xie'lun 威胁论
'wei'ke 围壳
'wei'xiu'zhan 维修站
'wei'duan 尾段
'wei'hou'zhui'ji 尾后追击
'wei'san 尾伞
'wei'zhui'she'ji 尾追射击
'wei'zhui'zhan'dou 尾追战斗
'wei'bing'shi 卫兵式
'wei'xing'ding'xiang 卫星定向
'wei'xing'gui'dao 卫星轨道
'wei'xing'guo 卫星国
'wei'xing'jian'shi 卫星监视
'wei'xing'lan'jie 卫星拦截
'wei'xing'zhi'dao 卫星制导
'wei'ming'zhong 未命中
'wen'du'tiao'jian 温度条件
'wen'ding'dan'dao 稳定弹道
'wen'ding'tan'she 稳定弹射
'wen'ding'fan'wei 稳定范围
'wen'ding'fu'tong 稳定浮筒
'wen'ding'gen'zong 稳定跟踪
'wen'ding'gui'ji 稳定轨迹
'wen'ding'hui'lu 稳定回路
'wen'ding'ju'shi 稳定局势
'wen'ding'kong'qi 稳定空气
'wen'ding'mian 稳定面
'wen'ding'ping'tai 稳定平台
'wen'ding'qi'tuan 稳定气团
'wen'ding'qi'zhu 稳定气柱
'wen'ding'wei'she 稳定威慑
'wen'ding'xia'jiang 稳定下降
'wen'ding'yuan'jian 稳定元件
'wen'ding'yuan'su 稳定元素
'wen'ding'yun'zhuan 稳定运转
'xi'chuan'suo 系船索
'ji'jin 系紧
'xi'liu'dian 系留点
'xi'liu'zhuang'zhi 系留装置
'xi'tong'fen'xi 系统分析
'xi'tong'guan'li 系统管理
'xi'tong'ke'kao'xing 系统可靠性
'xi'tong'kong'zhi 系统控制
'xi'tong'she'ji 系统设计
'xi'tong'tong'xin 系统通信
'xian'chang'bao'gao 现场报告
'xian'chang'chu'zhi 现场处置
'xian'chang'shi'cha 现场视察
'xiang'hou'hua'xing 向后滑行
'xiao'ban'jing 小半径
'xiao'hang'xian 小航线
'xiao'xing'dian'huo'qi 小型点火器
'xiao'zhuan'wan'zhan'dou 小转弯战斗
'xiao'she'dan 校射弹
'xiao'she'zhi'sheng'ji 校射直升机
'xin'fei'xing'yuan 新飞行员
'xin'hao'fa'she'ji 信号发射机
'xin'hao'lou'shi 信号漏失
'xing'zai'lei'da 星载雷达
'xing'dong'fang'an 行动方案
'xing'dong'xun'su 行动迅速
'xiu'che 修车
'xiu'zheng'jiao 修正角
'xiu'zheng'jue 修正角
'xuan'shi 宣誓
'xuan'ze'xing'gan'rao 选择性干扰
'xue'tiao'li 学条例
'xun'de'lei'da 寻的雷达
'xun'de'zha'dan 寻的炸弹
'xun'de'zhuang'zhi 寻的装置
'xun'lian'zhuan'bian 训练转变
'yan'chi'ji'gou 延迟机构
'yan'shi'dian'lu 延时电路
'yan'shi'ran'bao'tan 延时燃爆弹
'yan'shi'ran'bao'dan 延时燃爆弹
'yan'ge'yao'qiu 严格要求
'yan'hu'xing'dong 掩护行动
'yan'hu'zhong'xian 掩护中线
'yang'jiao'ke'tiao 仰角可调
'yao'ce'chu'li 遥测处理
'yao'ce'dao'dan 遥测导弹
'yao'ce'fang'fa 遥测方法
'yao'ce'shu'ju 遥测数据
'yao'ce'tian'xian 遥测天线
'yao'ce'xi'tong 遥测系统
'yao'ce'yin'xin 遥测引信
'yao'ce'zai'bo 遥测载波
'yao'ce'zhuang'zhi 遥测装置
'yao'kong'cao'zong'shou 遥控操纵手
'yao'kong'ji'gou 遥控机构
'ye'zhan'jiao'fan 野战教范
'ye'zhan'sheng'cun 野战生存
'yi'fa'zheng'bing 依法征兵
'yi'shou'sun'xing 易受损性
'yi'ci'she 翼次射
'ying'ji'chu'kou 应急出口
'ying'ji'fan'ying 应急反应
'ying'ji'kou'liang 应急口粮
'ying'ji'wei'zhi 应急位置
'ying'xiang'pan'ding 影像判定
'ying'zhuo'lu 硬着陆
'yong'tiao'li 用条例
'you'shi'bao'zhang 优势保障
'you'liang'biao 油量表
'you'men'kong'zhi 油门控制
'you'xiao'qu'yu 有效区域
'you'huo'mu'biao 诱惑目标
'yu'lei'bing 鱼雷兵
'yu'ce'ji 预测机
'yu'ce'zhan 预测站
'yuan'xing'sao'miao 圆形扫描
'yuan'ju'kong'zhi 远距控制
'yun'xu'kai'huo 允许开火
'za'yin'kong'zhi 杂音控制
'zai'bo'zhong'duan 载波终端
'zan'shi'ju'liu 暂时拘留
'zan'xing'zhuang'bei'biao 暂行装备表
'zan'yong'pao'dao 暂用跑道
'zan'zhu'dan'wei 暂驻单位
'zao'sheng'yi'zhi 噪声抑制
'zeng'wen'zhuang'zhi 增稳装置
'zeng'yin'qi 增音器
'zhan'kai'sou'suo 展开搜索
'zhan'dou'jin'cheng 战斗进程
'zhan'dou'ju'shi 战斗局势
'zhan'qu 战区
'zhan'shu'dao'hang 战术导航
'zhan'shu'deng'lu 战术登陆
'zhan'shu'fang'yu 战术防御
'zhan'shu'fen'xi 战术分析
'zhan'shu'ji'hua 战术计划
'zhan'shu'jin'gong 战术进攻
'zhan'shu'mu'biao 战术目标
'zhan'shu'ren'wu 战术任务
'zhan'shu'shi'yan 战术试验
'zhan'shu'yun'yong 战术运用
'zhan'cheng 站程
'zhang'qi'bing 掌旗兵
'zhen'cha'ba'ji 侦察靶机
'zhen'cha'dao'dan 侦察导弹
'zhen'cha'fei'xing 侦察飞行
'zhen'cha'hong'zha'ji 侦察轰炸机
'zhen'cha'jiao'fan 侦察教范
'zhen'cha'zhi'sheng'ji 侦察直升机
'zheng'bing'ban'gong'shi 征兵办公室
'zheng'bing'gong'zuo 征兵工作
'zheng'he'zi'yuan 整合资源
'zheng'qie 正切
'zheng'que'zhi'hui 正确指挥
'zheng'zhi'jian'ding 政治坚定
'zheng'zhi'xin'nian 政治信念
'zhi'yuan'bo 支援波
'zhi'yuan'huo'li 支援火力
'zhi'tiao'li 知条例
'zhi'ban'fei'ji 值班飞机
'zhi'ban'zhan'dou'ji 值班战斗机
'zhi'shi'pan 指示盘
'zhi'shi'tian'xian 制式天线
'zhong'dui'zhang 中队长
'zhong'jian'ji'chang 中间机场
'zhong'tu'jiang'luo 中途降落
'zhong'tu'zhan 中途站
'zhong'yang'shui'gui 中央水柜
'zhong'dian'fei'ji'chang 终点飞机场
'zhong'dian'qu 终点区
'zhong'duan'di'qu 终端地区
'zhong'duan'ju 终端局
'zhong'duan'qu'lei'da 终端区雷达
'zhong'duan'zhan 终端站
'zhong'ceng'pei'zhi 重层配置
'chong'ceng'pei'zhi 重层配置
'zhong'ceng'she'ji 重层射击
'chong'ceng'she'ji 重层射击
'zhu'wang'xing'tian'xian 蛛网形天线
'zhu'ban 主瓣
'zhu'yi'shi'xiang 注意事项
'zhu'fang'bu'shu 驻防部署
'zhu'jing 驻京
'zhuan'huan'qi 转换器
'zhuang'jia'xiao'fang'che 装甲消防车
'zhuo'lu'qu'dao'hang 着陆区导航
'zhuo'lu'tu 着陆图
'zhuo'lu'zi'tai 着陆姿态
'zi'liao'biao 资料表
'zi'dao'yin 自导引
'zi'zha'zhuang'zhi 自炸装置
'zong'he'fang'hu 综合防护
'zong'he'jiao'xue'lou 综合教学楼
'zong'bu'ling'dao 总部领导
'zuo'zhan'lie'shi 作战劣势
'zuo'zhan'zhong'xin 作战中心
'an'quan'bu'men 安全部门
'an'shang'she'shi 岸上设施
'an'yong'sheng'na 岸用声纳
'ao'xiang'fei'xing 翱翔飞行
'bai'tao 败逃
'ban'chi'jiu 半持久
'ban'shi'su 半失速
'ban'ying'shi 半硬式
'ban'yong'jiu'xing 半永久性
'bao'an'jing'cha 保安警察
'bao'guan'qi 保管期
'bao'jia'lian'zuo 保甲连坐
'bao'mi'cai'liao 保密材料
'bao'mi'jian'ting 保密监听
'bao'mi'ju 保密局
'bao'mi'ju'wang 保密局网
'bao'mi'zhuang'zhi 保密装置
'bao'xian'guan 保险管
'bao'feng'xue 暴风雪
'bei'fa'bu'dui 北伐部队
'bei'da'si 被打死
'bei'po'tu'wei 被迫突围
'bing'lian'dian'lu 并联电路
'bing'hao 病号
'bing'hao'fan 病号饭
'bing'jia 病假
'bu'zhuo'zhuang'zhi 捕捉装置
'bu'ming'mu'biao 不明目标
'bu'lei'fei'ji 布雷飞机
'bu'yan 布烟
'bu'yan'she'bei 布烟设备
'ca'pao 擦炮
'ca'shi'wu'qi 擦拭武器
'cao'shi'tian'xian 槽式天线
'ce'fei 侧飞
'ce'hua'zhi'shi'qi 侧滑指示器
'ce'mian'gong'ji 侧面攻击
'ce'yi'gong'ji 侧翼攻击
'ce'zhuang'jia 侧装甲
'ce'sheng'yuan 测声员
'chang'fu 常服
'chao'shan 抄山
'cheng'di'bu'bei 乘敌不备
'cheng'sheng'shou'fu 乘胜收复
'chong'ji'bo'xiao'ying 冲击波效应
'chuan'suo'hong'zha 穿梭轰炸
'chuan'gan'dian'lu 传感电路
'chuan'lian'dian'lu 串联电路
'ci'yao'mu'biao 次要目标
'ci'yao'ren'wu 次要任务
'cuo'shou'bu'ji 措手不及
'da'jiao 大角
'da'xue'zhan 大血战
'dai'fei 带飞
'dan'du'zhuang'yun 单独装运
'dan'ji'te'ji 单机特技
'dan'ji'zhuo'lu 单机着陆
'dan'dao'bo 弹道波
'tan'jing'gui 弹径规
'dan'jing'gui 弹径规
'tan'jing'ka'chi 弹径卡尺
'dan'jing'ka'chi 弹径卡尺
'tan'shang 弹伤
'dan'shang 弹伤
'dan'yan'mu 淡烟幕
'di'hou'gong'zuo 敌后工作
'di'hou'you'ji 敌后游击
'di'wei'jun 敌伪军
'di'zhen'bo 地震波
'di'zhen'yi 地震仪
'di'er'bo 第二波
'di'liu'fen'dui 第六分队
'diao'gua'dian 吊挂点
'die'bao'ren'yuan 谍报人员
'die'zhan 谍战
'dong'yu 冻雨
'du'li'dui 独立队
'du'li'ji'gou 独立机构
'du'li'qun 独立群
'duan'bo'tian'xian 短波天线
'duan'di 短笛
'duan'yan'chi 短延迟
'dun'pai 盾牌
'duo'pi'mu'biao 多批目标
'er'ci'shi'su 二次失速
'er'ci'yin'bao 二次引爆
'fa'bing'lv 发病率
'fa'she'dan'yuan 发射单元
'fa'song'tian'xian 发送天线
'fa'yan'fu'biao 发烟浮标
'fa'yan'huo'jian 发烟火箭
'fa'yan'tong 发烟筒
'fan'tiao 反跳
'fang'qu'pao'bing 防区炮兵
'fang'qu'yu'bei'dui 防区预备队
'fang'qu'zuo'zhan'shi 防区作战室
'fei'dao 飞到
'fei'hui 飞回
'fei'lai 飞来
'fei'qian 飞前
'fei'qu 飞去
'fei'wang 飞往
'fei'zhi 飞至
'fei'chang'gui'zhan'zheng 非常规战争
'fen'duan'shi 分段式
'fen'li'shi 分离式
'fen'lu'jin'ji 分路进击
'fen'qu'fang'kong 分区防空
'fen'qu'hang'tu 分区航图
'fen'qu'ji'di 分区基地
'fen'san'huo'dong 分散活动
'fen'san'yan'bi 分散掩蔽
'feng'tian'zhan'zheng 丰田战争
'fu'biao'cang 浮标舱
'fu'biao'qun 浮标群
'fu'she'wei'xian 辐射危险
'fu'she 俯射
'fu'zhu'bing'qi 辅助兵器
'fu'zhu'du'he 辅助渡河
'fu'zhu'gang'kou 辅助港口
'fu'zhu'kong'zhi 辅助控制
'fu'zhu'she'ji 辅助射击
'fu'pao'ta 副炮塔
'gao'di'jiao'fen'hua 高低角分划
'gao'di'jue'fen'hua 高低角分划
'gao'yi 高翼
'ge'ming'cheng'guo 革命成果
'ge'yin'cang 隔音舱
'gong'zuo'bo'duan 工作波段
'gong'zuo'ti 工作梯
'gu'tai'lei'da 固态雷达
'gu'ti'dui'xin 固体堆芯
'gu'ti'run'hua'ji 固体润滑剂
'gu'ti'zhuang'yao 固体装药
'guan'ce'di'qu 观测地区
'gun'xue'qiu 滚雪球
'hai'an'jing'jie 海岸警戒
'hai'an'xiao'ying 海岸效应
'hai'ping'mian'gao'du 海平面高度
'hai'shang'ba'quan 海上霸权
'hai'shang'shi'hang 海上试航
'hai'yang'jian'shi 海洋监视
'hai'yun 海运
'hang'tian'tong'xin 航天通信
'hao'di 号笛
'hei'ke'ji'shu 黑客技术
'heng'kua'yi'bu 横跨一步
'hong'zha'xiao'guo 轰炸效果
'hong'jun'zhu'li 红军主力
'hou'xu'bao'zha 后续爆炸
'hu'jiao'xi'tong 呼叫系统
'hu'hang'dui 护航队
'hua'dong'gai'ban 滑动盖板
'hua'dong'men 滑动门
'hua'xue 滑雪
'hua'xue'bu'dui 滑雪部队
'hua'xue'xun'lian 滑雪训练
'hua'zuo 滑座
'huan'jun'yi'dai 缓军以待
'huan'ran 缓燃
'huan'ran'yao 缓燃药
'huan'ran'yin'xin 缓燃引信
'huan'ran'zhuang'yao 缓燃装药
'huan'she 缓射
'huan'qi 换旗
'hui'bo'gen'zong 回波跟踪
'hui'bo'tan'ce'yi 回波探测仪
'hun'lian'dian'lu 混联电路
'huo'zhi'zheng'mian 火制正面
'ji'dan'mu 击弹幕
'ji'mi'zi'liao 机密资料
'ji'bo'rao'dong 激波扰动
'ji'bo'wei'zhi 激波位置
'ji'bo'xiao'ying 激波效应
'ji'shang'sheng 急上升
'ji'zhuan'wan 急转弯
'ji'shu'che 技术车
'jian'chi'dou'zheng 坚持斗争
'jian'die'an 间谍案
'jian'die'an'zhan 间谍暗战
'jian'jie'miao'zhun 间接瞄准
'jian'shang'fa'she 肩上发射
'jian'ku'zhuo'jue 艰苦卓绝
'jian'xiu'gong'ju 检修工具
'jian'xi'sheng 见习生
'jian'di'dao'dan 舰地导弹
'jian'shang 舰上
'jiang'luo'san'qun 降落伞群
'jie'di'xi'tong 接地系统
'jie'mian'ji 截面积
'jie'jue'zhan'dou 解决战斗
'jin'ci 近刺
'jing'che'xun'luo 警车巡逻
'jing'jie'dai'ji'dui 警戒待机队
'jing'jie'xun'luo 警戒巡逻
'ju'neng'dan'tou 聚能弹头
'jun'ling'xiu'tiao 军龄袖条
'jun'mao 军帽
'jun'qing'ju 军情局
'jun'shi'fa'shao'you 军事发烧友
'jun'shi'qing'bao'ju 军事情报局
'jun'shi'wang'zhan 军事网站
'jun'yong'ran'you 军用燃油
'kang'feng'lang 抗风浪
'kong'jian'ding'wei 空间定位
'kong'jian'mu'biao 空间目标
'kong'jian'shan'mian 空间扇面
'kong'jian'xi'tong 空间系统
'kong'yun'bing 空晕病
'kong'zhong'jie'chi 空中劫持
'kong'zhong'xun'lian 空中训练
'kui'dian'xiang'wei 馈电相位
'la'yan 拉烟
'lan'zu'she 拦阻射
'lao'shui'shou 老水手
'li'liang'xuan'shu 力量悬殊
'lian'jun'bu'dui 联军部队
'lian'xi'qi 练习器
'lian'xi'zhuo'lu 练习着陆
'liang'qi'xun'lian'ji'di 两栖训练基地
'liang'san 晾伞
'lie'xing'zhuang'yao 烈性装药
'ling'min'yin'xin 灵敏音信
'ling'dao'qi'yi 领导起义
'lou'wang'zhi'yu 漏网之鱼
'lou'zha 漏炸
'luo'shui 落水
'luo'wang 落网
'man'qi'dong 慢起动
'mi'mi'shi'bie 秘密识别
'mi'ji'zhan'dou'dui'xing 密集战斗队形
'miao'zhun'fang'xiang 瞄准方向
'miao'zhun'neng'li 瞄准能力
'mo'ni'she'bei 模拟设备
'mo'ni'zhuang'zhi 模拟装置
'mu'shi'she'ji 目视射击
'nei'bu'ce'fan 内部策反
'na'qi'yun 钠气云
'na'ran'shao'dan 钠燃烧弹
'na'yun 钠云
'nai'li'xun'lian 耐力训练
'neng'jian'fan'wei 能见范围
'nong'yan 浓烟
'pen'ti'xing'du'qi 喷嚏性毒气
'pen'yan 喷烟
'pi'ka 皮卡
'pi'ka'che 皮卡车
'pi'ka'huo'jian'che 皮卡火箭车
'pi'ka'wu'qi 皮卡武器
'ping'wen'fei'xing 平稳飞行
'ping'wen'qi'fei 平稳起飞
'ping'wen'zhuo'lu 平稳着陆
'pou'mian'xian 剖面线
'qi'che'zha'dan 汽车炸弹
'qian'fu'te'wu 潜伏特务
'qian'wang'miao'zhun'jing 潜望瞄准镜
'qian'shui'gong'ji 浅水攻击
'qiang'shang'jian 枪上肩
'qin'wu'da'dui 勤务大队
'qin'wu'fu'hao 勤务符号
'qin'wu'gong'cheng 勤务工程
'qin'wu'lian 勤务连
'qin'wu'ren'yuan 勤务人员
'qin'wu'ying 勤务营
'qing'xing'bu'dui 轻型部队
'qing'bao'gong'zuo 情报工作
'qing'bao'ju 情报局
'qing'bao'lai'yuan 情报来源
'qing'kuang'tu 情况图
're'zhan 热战
'ru'wu'bian'hao 入伍编号
'ruan'hua 软化
'ruan'hua'dian 软化点
'ruan'ji'di 软基地
'ruan'qi'dong 软起动
'ruan'shi'tian'xian 软式天线
'ruan'wu'qi 软武器
'ruan'zhuo'lu 软着陆
'san'qi'tu'ji'dui 三栖突击队
'san'chan'rao 伞缠绕
'san'yi'chan'rao 伞椅缠绕
'sao'miao'fan'wei 扫描范围
'sao'xue'che 扫雪车
'shan'dong 煽动
'shan'dong'pan'luan 煽动叛乱
'shan'xing'sao'miao 扇形扫描
'shan'xing'sou'suo 扇形搜索
'she'xing'fei'xing 蛇行飞行
'sheng'tan'ji 升弹机
'sheng'dan'ji 升弹机
'sheng'bo'ding'wei 声波定位
'sheng'bo'gen'zong 声波跟踪
'sheng'bo'xun'de 声波寻的
'sheng'ce'ding'wei 声测定位
'sheng'na'fang'da'qi 声纳放大器
'sheng'na'she'bei 声纳设备
'sheng'na'shu'ju 声纳数据
'sheng'na'xian'shi'qi 声纳显示器
'sheng'na'xin'hao 声纳信号
'sheng'na'zhi'shi'xi'tong 声纳指示系统
'shi'shi'zhi'hui 实施指挥
'shi'xi'sheng 实习生
'shi'xian'ju'li 视线距离
'shou'fa'tian'xian 收发天线
'shou'qing'shang 受轻伤
'shui'xia'dian'hua 水下电话
'shui'xia'yin'xiang'tong'xin 水下音响通信
'shun'ci'sao'miao 顺次扫描
'shun'xu'biao 顺序表
'shun'xu'tan'she'xi'tong 顺序弹射系统
'shun'xu'qi'dong 顺序起动
'shun'xu'zhuang'zhi 顺序装置
'si'fu 伺服
'sou'ji'qing'bao 搜集情报
'sou'suo'di'qu 搜索地区
'su'ying'zhi'shi 宿营指示
'sui'dong 随动
'tai'yang'fan 太阳帆
'tai'yang'feng 太阳风
'tan'ke'zhuang'jia'che 坦克装甲车
'tan'dao'qi 探导器
'tan'kong'huo'jian 探空火箭
'te'qin'shi 特勤室
'tian'chuang 天窗
'tian'xian'zhen'mian 天线阵面
'tiao'zhan'hong'zha 挑战轰炸
'tiao'yue'shi 跳跃式
'tong'xing'tuo'ba 桶形拖靶
'tu'ji'bu'dui 突击部队
'tu'shou'cao 徒手操
'tu'shou'ti'cao 徒手体操
'tun'liang 屯粮
'tuo'li'shi'jian 脱离时间
'tuo'li'zhuang'zhi 脱离装置
'wan'jiu'ge'ming 挽救革命
'wang'pai'jun 王牌军
'wang'luo'jian'die 网络间谍
'wang'fan'hong'zha 往返轰炸
'wei'hu'lian 维护连
'wei'hu'she'bei 维护设备
'wei'xiu'lian 维修连
'wei'xiu'ren'yuan 维修人员
'wei'xiu'zhong'xin 维修中心
'wei'zheng'fu 伪政府
'wei'zheng'quan 伪政权
'wu'qi'zuo'fang 武器作坊
'wu'shang'tan 误伤弹
'wu'shang'dan 误伤弹
'xia'chang'yi 狭长翼
'xian'shi'li'liang 显示力量
'xiao'gui'mo'zhan'zheng 小规模战争
'xiao'ji'qun 小机群
'xiao'jiao'du 小角度
'xiao'long'ya 小龙牙
'xiao'po'du'zhuan'wan 小坡度转弯
'xiao'sheng'li 小升力
'xin'zhan 心战
'xin'hao'yuan 信号源
'xuan'ding'de'mu'biao 选定的目标
'xuan'ze'fa'she 选择发射
'xuan'ze'xing 选择性
'xuan'ze'xing'hong'zha 选择性轰炸
'xuan'zheng'bing'yi'zhi 选征兵役制
'xue'di'zhuo'lu 雪地着陆
'xue'hua'gan'rao 雪花干扰
'xun'luo'chuan 巡逻船
'xun'yi'di'qu 巡弋地区
'xun'lian'ke'cheng 训练课程
'xun'lian'ying'di 训练营地
'yan'mu'gong'ji 烟幕攻击
'yan'mu'shi'fang 烟幕施放
'yan'mu'xin'hao 烟幕信号
'yan'mu'zha'dan 烟幕炸弹
'yao'wei 咬尾
'ye'xi'jing 夜袭镜
'yi'feng 翼缝
'yin'bi'jie'jin 隐蔽接近
'ying'ji'zhao'ming 应急照明
'you'ruo'dao'qiang 由弱到强
'you'xiao'dao'da 由小到大
'you'cang 油舱
'you'ji'zou'lang 游击走廊
'you'qi'bing 游骑兵
'yu'jing'lei'da'wang 预警雷达网
'yun'cui'hua'ji 云催化剂
'yun'chuan 晕船
'zao'fu'lu 遭俘虏
'zhan'di'qin'wu 战地勤务
'zhan'lue'su'jue 战略速决
'zhan'shu'zhi'biao 战术指标
'zhan'zheng'de'jie'shu 战争的结束
'zhe'bi'kong'jian 遮蔽空间
'zhen'pao 真炮
'zhen'qiang 真枪
'zhen'di'biao'zhun 阵地标准
'zhen'di'kan'ce 阵地勘测
'zheng'zhi'dian'fu 政治颠覆
'zhi'geng 值更
'zhi'ye'jian'die 职业间谍
'zhong'ri'zhi'zhan 中日之战
'zhong'bing'wei'gong 重兵围攻
'zhong'bing 重病
'zhong'zhuang'jia'bu'dui 重装甲部队
'chong'zhuang'jia'bu'dui 重装甲部队
'zhu'gong'zheng'mian 助攻正面
'zhuang'ding'fang'wei'jiao 装定方位角
'zhuang'ding'shou 装定手
'zhui'xing 锥形
'zhui'xing'zhuang'yao 锥形装药
'zhui'xing'zhao 锥型罩
'zi'li'ka 资历卡
'zi'bao'shui'lei 自爆水雷
'zi'bao'xi'tong 自爆系统
'zi'bei'shi'dao'hang 自备式导航
'zi'dao'yin'ju'li 自导引距离
'zi'dao'yin'xi'tong 自导引系统
'zi'dong'tong'bu 自动同步
'zi'dong'tui'tan 自动退弹
'zi'dong'tui'dan 自动退弹
'zi'fu 自浮
'zi'fu'zhuang'zhi 自浮装置
'zi'ji 自激
'zi'jian 自检
'zi'jian'neng'li 自检能力
'zi'wei'tuan 自卫团
'zi'wo'jian'bie 自我鉴别
'zi'xing'pai'ji'pao 自行迫击炮
'zi'xun'de 自寻的
'zi'zha'qi 自炸器
